# Sensor 01GENA001DP135RN - vertical direction.
# Created: Fri Oct 18 14:04:20 2019. Sampling Rate: 4000.0 Hz. No. of Samples: 20000
# Time [ns]; Acceleration [m/s2]
1.247250000000000000e+09;-1.634708535386124881e-04
1.247500000000000000e+09;-1.466578184273805970e-04
1.247750000000000238e+09;2.343916883219428860e-05
1.248000000000000000e+09;1.148968285258700011e-04
1.248250000000000000e+09;2.667513399435083010e-05
1.248500000000000000e+09;-7.893235555557387060e-05
1.248750000000000000e+09;-2.157056405223619792e-05
1.249000000000000000e+09;1.361263848266118244e-04
1.249250000000000000e+09;1.708115168654913128e-04
1.249500000000000000e+09;1.117396511680464674e-05
1.249750000000000000e+09;-1.532960296937571686e-04
1.250000000000000000e+09;-1.283587113133022794e-04
1.250250000000000000e+09;1.152597718555201475e-05
1.250500000000000000e+09;3.643942014068606391e-05
1.250750000000000000e+09;-8.901531398138723666e-05
1.251000000000000000e+09;-1.518768921657353394e-04
1.251250000000000000e+09;-1.231675214897245399e-05
1.251500000000000000e+09;1.832051729660560881e-04
1.251750000000000000e+09;2.055914073904812711e-04
1.252000000000000000e+09;5.149918943248386888e-05
1.252250000000000000e+09;-7.050166693192565540e-05
1.252500000000000000e+09;-2.222507502628466222e-05
1.252750000000000000e+09;7.066833388716241987e-05
1.253000000000000000e+09;1.824425655918663877e-07
1.253250000000000000e+09;-1.863140904689074089e-04
1.253500000000000000e+09;-2.366130543079221114e-04
1.253750000000000000e+09;-6.279557755740862099e-05
1.254000000000000000e+09;1.348828387654060486e-04
1.254250000000000000e+09;1.446004358656383050e-04
1.254500000000000000e+09;2.443357821984149845e-05
1.254750000000000000e+09;-1.181533110949839319e-06
1.255000000000000000e+09;1.163483855920744830e-04
1.255250000000000000e+09;1.782131426111971937e-04
1.255500000000000000e+09;3.776170852477187960e-05
1.255750000000000000e+09;-1.800917844423744548e-04
1.256000000000000000e+09;-2.324484760763400335e-04
1.256250000000000000e+09;-7.984839312947497646e-05
1.256500000000000000e+09;5.725595566654518708e-05
1.256750000000000000e+09;1.982901036908421544e-05
1.257000000000000000e+09;-6.738606385841213755e-05
1.257250000000000000e+09;-6.090230329446081382e-06
1.257500000000000000e+09;1.716513481360420622e-04
1.257750000000000000e+09;2.345246814403547796e-04
1.258000000000000000e+09;7.393621430975508713e-05
1.258250000000000000e+09;-1.327252531554630509e-04
1.258500000000000000e+09;-1.600117521701568306e-04
1.258750000000000000e+09;-3.378894466388319203e-05
1.259000000000000000e+09;2.160894569368091407e-05
1.259250000000000000e+09;-8.052008002124173001e-05
1.259500000000000000e+09;-1.563994944545313737e-04
1.259750000000000000e+09;-3.516733623661265313e-05
1.260000000000000000e+09;1.771092033311188162e-04
1.260250000000000000e+09;2.339604569387504713e-04
1.260500000000000000e+09;7.853578847625365461e-05
1.260750000000000000e+09;-7.811748327029197319e-05
1.261000000000000238e+09;-5.572944593962652856e-05
1.261250000000000000e+09;4.448415289945994864e-05
1.261500000000000000e+09;1.292823207585474660e-05
1.261750000000000000e+09;-1.513545132231548936e-04
1.262000000000000000e+09;-2.277721901146338886e-04
1.262250000000000000e+09;-7.750064374513221952e-05
1.262500000000000000e+09;1.364906208090751430e-04
1.262750000000000000e+09;1.646750682754334616e-04
1.263000000000000238e+09;3.131829664817953898e-05
1.263250000000000000e+09;-3.071804400669801808e-05
1.263500000000000000e+09;6.425332805373318182e-05
1.263750000000000000e+09;1.528215023988475192e-04
1.264000000000000000e+09;6.130268965811902808e-05
1.264250000000000000e+09;-1.382895040519680689e-04
1.264500000000000000e+09;-2.089541936884581948e-04
1.264750000000000000e+09;-7.724615419505047125e-05
1.265000000000000238e+09;7.016522446954745864e-05
1.265250000000000000e+09;4.571240202428393154e-05
1.265500000000000000e+09;-7.659332591004247364e-05
1.265750000000000000e+09;-6.854778754914462495e-05
1.266000000000000000e+09;9.863740449421531476e-05
1.266250000000000000e+09;2.024161661384154382e-04
1.266500000000000000e+09;9.581446728045701878e-05
1.266750000000000000e+09;-8.416513089310420799e-05
1.267000000000000238e+09;-1.106405751980555924e-04
1.267250000000000000e+09;1.684198981674470477e-05
1.267500000000000000e+09;8.467091236332817134e-05
1.267750000000000000e+09;-2.361246477353243187e-05
1.268000000000000000e+09;-1.606271384071856340e-04
1.268250000000000000e+09;-1.176489138801274528e-04
1.268500000000000000e+09;6.807052166961987272e-05
1.268750000000000000e+09;1.505092737174629799e-04
1.269000000000000238e+09;3.842346463376585051e-05
1.269250000000000000e+09;-7.828779751462690642e-05
1.269500000000000000e+09;-2.592826216068677469e-05
1.269750000000000000e+09;1.162798334572095956e-04
1.270000000000000000e+09;1.341157782965561357e-04
1.270250000000000000e+09;-2.821342320436496007e-05
1.270500000000000000e+09;-1.673773784535800184e-04
1.270750000000000000e+09;-1.056748561951533551e-04
1.271000000000000238e+09;4.820929857044968715e-05
1.271250000000000000e+09;6.895687759842433285e-05
1.271500000000000000e+09;-5.917143357784947238e-05
1.271750000000000000e+09;-1.209332512327446934e-04
1.272000000000000000e+09;9.493881300675818994e-06
1.272250000000000000e+09;1.722422980492598825e-04
1.272500000000000000e+09;1.563629413715380179e-04
1.272750000000000000e+09;-9.122559287498993810e-06
1.273000000000000238e+09;-1.117903298159413479e-04
1.273250000000000000e+09;-4.192495871930287352e-05
1.273500000000000000e+09;6.135597086424324524e-05
1.273750000000000000e+09;6.475157812735029064e-06
1.274000000000000000e+09;-1.541390494463024357e-04
1.274250000000000000e+09;-1.790083246621852699e-04
1.274500000000000000e+09;2.154408809775670157e-06
1.274750000000000000e+09;1.732097330002804422e-04
1.275000000000000238e+09;1.416920626412022412e-04
1.275250000000000000e+09;1.369536439416217928e-06
1.275500000000000000e+09;-3.008467789516035360e-05
1.275750000000000000e+09;7.280234264515123737e-05
1.276000000000000000e+09;1.207619034919672811e-04
1.276250000000000000e+09;-1.865130976465369079e-05
1.276500000000000000e+09;-2.115525967274881113e-04
1.276750000000000000e+09;-2.172908274919846579e-04
1.277000000000000238e+09;-3.447082185952758394e-05
1.277250000000000000e+09;9.989891608719486964e-05
1.277500000000000000e+09;5.484189551171640220e-05
1.277750000000000000e+09;-3.007116104644047970e-05
1.278000000000000000e+09;3.411291913689257444e-05
1.278250000000000000e+09;1.915882352826930640e-04
1.278500000000000000e+09;2.096992980629148844e-04
1.278750000000000000e+09;2.176972217511686491e-05
1.279000000000000238e+09;-1.754032594665854794e-04
1.279250000000000000e+09;-1.813950998598640239e-04
1.279500000000000000e+09;-4.588302264142007117e-05
1.279750000000000000e+09;7.678454740182693976e-06
1.280000000000000000e+09;-8.659081425817428306e-05
1.280250000000000000e+09;-1.334048941706045288e-04
1.280500000000000000e+09;1.378086073561131896e-05
1.280750000000000000e+09;2.161842717108642461e-04
1.281000000000000000e+09;2.391692370264226998e-04
1.281250000000000000e+09;6.578773723065704099e-05
1.281500000000000000e+09;-8.687128446161301279e-05
1.281750000000000000e+09;-5.985672110922656193e-05
1.282000000000000000e+09;3.393684843902435402e-05
1.282250000000000000e+09;-1.092432709667692395e-05
1.282500000000000000e+09;-1.727740220504504916e-04
1.282750000000000000e+09;-2.169281118495489579e-04
1.283000000000000000e+09;-3.798727402082671418e-05
1.283250000000000000e+09;1.662973651060098347e-04
1.283500000000000000e+09;1.694669670322117468e-04
1.283750000000000000e+09;2.395119246269687379e-05
1.284000000000000000e+09;-3.900784807449288253e-05
1.284250000000000000e+09;5.515373111896376316e-05
1.284500000000000000e+09;1.238088086576131120e-04
1.284750000000000000e+09;8.362980703599223509e-06
1.285000000000000000e+09;-1.818216944593411947e-04
1.285250000000000000e+09;-2.145540932589916404e-04
1.285500000000000000e+09;-4.611415629687744440e-05
1.285750000000000000e+09;1.112595672118656923e-04
1.286000000000000000e+09;7.559078413314975506e-05
1.286250000000000000e+09;-4.416217986857201729e-05
1.286500000000000000e+09;-2.386080966951343042e-05
1.286750000000000000e+09;1.274648067545711995e-04
1.287000000000000000e+09;1.850948064639080376e-04
1.287250000000000000e+09;3.739967996808225256e-05
1.287500000000000000e+09;-1.532266967710787272e-04
1.287750000000000000e+09;-1.630942649715306592e-04
1.288000000000000000e+09;-1.440308362989741110e-05
1.288250000000000000e+09;6.256269655817447723e-05
1.288500000000000000e+09;-3.037084616172488813e-05
1.288750000000000000e+09;-1.288088788829775755e-04
1.289000000000000000e+09;-4.879139447653886455e-05
1.289250000000000000e+09;1.416246256456369398e-04
1.289500000000000000e+09;1.984950619127304249e-04
1.289750000000000000e+09;5.133964755215459562e-05
1.290000000000000000e+09;-9.294288224127727224e-05
1.290250000000000000e+09;-5.142988419799908434e-05
1.290500000000000000e+09;7.970448333170641235e-05
1.290750000000000000e+09;7.512972959902840134e-05
1.291000000000000000e+09;-8.749541047006367497e-05
1.291250000000000000e+09;-1.918189483232821103e-04
1.291500000000000000e+09;-8.749741908899239732e-05
1.291750000000000000e+09;9.185904895215723110e-05
1.292000000000000000e+09;1.104780050150895078e-04
1.292250000000000238e+09;-2.580774329030314924e-05
1.292500000000000000e+09;-8.449078664783964045e-05
1.292750000000000000e+09;3.910943143512574468e-05
1.293000000000000000e+09;1.736972812323427529e-04
1.293250000000000000e+09;1.236837502497132950e-04
1.293500000000000000e+09;-5.877321106835495414e-05
1.293750000000000000e+09;-1.468411400908238823e-04
1.294000000000000000e+09;-4.966252996881703399e-05
1.294250000000000238e+09;6.332651330587078667e-05
1.294500000000000000e+09;9.704982086772864059e-06
1.294750000000000000e+09;-1.350888691775261274e-04
1.295000000000000000e+09;-1.421622330641248962e-04
1.295250000000000000e+09;3.770765272222968998e-05
1.295500000000000000e+09;1.865601101760922919e-04
1.295750000000000000e+09;1.247798349490186623e-04
1.296000000000000000e+09;-3.028169738419426017e-05
1.296250000000000238e+09;-5.487541946932454915e-05
1.296500000000000000e+09;5.498600748468154695e-05
1.296750000000000000e+09;1.005459842103273259e-04
1.297000000000000000e+09;-3.130426308856191933e-05
1.297250000000000000e+09;-1.988899533358100334e-04
1.297500000000000000e+09;-1.812902055822746136e-04
1.297750000000000000e+09;9.370067444042418073e-06
1.298000000000000000e+09;1.298683189808046850e-04
1.298250000000000238e+09;5.747611340628173743e-05
1.298500000000000000e+09;-4.141135490121805363e-05
1.298750000000000000e+09;1.783743866226785506e-05
1.299000000000000000e+09;1.603312868635239224e-04
1.299250000000000000e+09;1.620603450952516405e-04
1.299500000000000000e+09;-2.628504762043635184e-05
1.299750000000000000e+09;-1.967069364692511271e-04
1.300000000000000000e+09;-1.633479623853132800e-04
1.300250000000000238e+09;-8.688993422031225246e-06
1.300500000000000000e+09;4.424933744695184703e-05
1.300750000000000000e+09;-4.741706519188178335e-05
1.301000000000000000e+09;-8.775209257049842255e-05
1.301250000000000000e+09;5.378597900122028200e-05
1.301500000000000000e+09;2.274305432875271175e-04
1.301750000000000000e+09;2.067651950378059230e-04
1.302000000000000000e+09;9.294184923975274938e-06
1.302250000000000238e+09;-1.328092351577900591e-04
1.302500000000000000e+09;-9.248777341135546424e-05
1.302750000000000000e+09;2.534431025645091428e-06
1.303000000000000000e+09;-3.232892888684164384e-05
1.303250000000000000e+09;-1.646880965761442640e-04
1.303500000000000000e+09;-1.713737525150123536e-04
1.303750000000000000e+09;2.881068973508224760e-05
1.304000000000000000e+09;2.223921207371998819e-04
1.304250000000000238e+09;1.969657165987119920e-04
1.304500000000000000e+09;3.562901178496297324e-05
1.304750000000000000e+09;-3.220167172160180903e-05
1.305000000000000000e+09;4.207733112209160949e-05
1.305250000000000000e+09;8.229819991056404511e-05
1.305500000000000000e+09;-4.882042249518092722e-05
1.305750000000000000e+09;-2.290541714007783016e-04
1.306000000000000000e+09;-2.264690899403685781e-04
1.306250000000000238e+09;-2.961443652856773326e-05
1.306500000000000000e+09;1.298783558286903167e-04
1.306750000000000000e+09;9.143651633430970960e-05
1.307000000000000000e+09;-1.818375815362223422e-05
1.307250000000000000e+09;1.540575461496452558e-05
1.307500000000000000e+09;1.563165994930061121e-04
1.307750000000000000e+09;1.748544362151020206e-04
1.308000000000000000e+09;-2.711949467182056398e-06
1.308250000000000238e+09;-1.854473128154601551e-04
1.308500000000000000e+09;-1.737122641845041812e-04
1.308750000000000000e+09;-1.841418781776464711e-05
1.309000000000000000e+09;5.621164853202068295e-05
1.309250000000000000e+09;-3.302826888306521655e-05
1.309500000000000000e+09;-1.101780557304545135e-04
1.309750000000000000e+09;-6.583732431313346045e-06
1.310000000000000000e+09;1.721342614572546391e-04
1.310250000000000238e+09;1.887733978198132955e-04
1.310500000000000000e+09;1.540208762560145585e-05
1.310750000000000000e+09;-1.272214261485954227e-04
1.311000000000000000e+09;-7.733402586467569176e-05
1.311250000000000000e+09;5.318555247967589290e-05
1.311500000000000000e+09;4.639053929609397595e-05
1.311750000000000000e+09;-1.019337136812444202e-04
1.312000000000000000e+09;-1.650809134266617941e-04
1.312250000000000000e+09;-2.288888875365614783e-05
1.312500000000000000e+09;1.532440527730014350e-04
1.312750000000000000e+09;1.436094958417280011e-04
1.313000000000000000e+09;-1.591570421803855417e-05
1.313250000000000000e+09;-8.722591997312162783e-05
1.313500000000000000e+09;2.361323719421369493e-05
1.313750000000000000e+09;1.296014412296276448e-04
1.314000000000000000e+09;5.100171255241282072e-05
1.314250000000000000e+09;-1.257241422514640712e-04
1.314500000000000000e+09;-1.735577741722508203e-04
1.314750000000000000e+09;-3.173630442595239197e-05
1.315000000000000000e+09;1.034831676911503927e-04
1.315250000000000000e+09;5.009891057576168401e-05
1.315500000000000000e+09;-8.865965430561383270e-05
1.315750000000000000e+09;-7.894114568386230099e-05
1.316000000000000000e+09;8.987891543235545762e-05
1.316250000000000000e+09;1.910621908187171993e-04
1.316500000000000000e+09;8.447748788426884421e-05
1.316750000000000000e+09;-8.774033570916540590e-05
1.317000000000000000e+09;-1.038919381639509022e-04
1.317250000000000000e+09;2.117230444991443652e-05
1.317500000000000000e+09;7.165576024142169978e-05
1.317750000000000000e+09;-5.141624478445411701e-05
1.318000000000000000e+09;-1.871832483751630473e-04
1.318250000000000000e+09;-1.320276477919222916e-04
1.318500000000000000e+09;6.722896909133848134e-05
1.318750000000000000e+09;1.668560374790047389e-04
1.319000000000000000e+09;6.852889315684308638e-05
1.319250000000000000e+09;-4.812086578793299156e-05
1.319500000000000000e+09;5.567718439458447839e-06
1.319750000000000000e+09;1.399080909546085666e-04
1.320000000000000000e+09;1.215572003730168866e-04
1.320250000000000000e+09;-7.132947603709367649e-05
1.320500000000000000e+09;-2.177486889641916357e-04
1.320750000000000000e+09;-1.523454993294341296e-04
1.321000000000000000e+09;1.945452859663361432e-05
1.321250000000000000e+09;6.536620719172411549e-05
1.321500000000000000e+09;-3.722664838387068143e-05
1.321750000000000000e+09;-7.339839097041335654e-05
1.322000000000000000e+09;6.900397650566819988e-05
1.322250000000000000e+09;2.234974045363204219e-04
1.322500000000000000e+09;1.781201143012274004e-04
1.322750000000000000e+09;-2.954641551331317051e-05
1.323000000000000000e+09;-1.562815836316667345e-04
1.323250000000000000e+09;-8.829496223612006670e-05
1.323500000000000238e+09;1.449014590049703516e-05
1.323750000000000000e+09;-2.501042651903525227e-05
1.324000000000000000e+09;-1.455850983788021711e-04
1.324250000000000000e+09;-1.355785232321227987e-04
1.324500000000000000e+09;6.231558673489191605e-05
1.324750000000000000e+09;2.320331655868896649e-04
1.325000000000000000e+09;1.771023061534767015e-04
1.325250000000000000e+09;1.078842500295234558e-06
1.325500000000000238e+09;-6.280616269545770023e-05
1.325750000000000000e+09;1.862816381741498107e-05
1.326000000000000000e+09;5.679548831018844154e-05
1.326250000000000000e+09;-6.767782078849021677e-05
1.326500000000000000e+09;-2.184008861937264704e-04
1.326750000000000000e+09;-1.843642048421483286e-04
1.327000000000000000e+09;2.775564879103335311e-05
1.327250000000000000e+09;1.795528522349238039e-04
1.327500000000000238e+09;1.190216072021748093e-04
1.327750000000000000e+09;-3.800873175843461112e-06
1.328000000000000000e+09;1.951715698900835410e-05
1.328250000000000000e+09;1.344830828341043690e-04
1.328500000000000000e+09;1.217535007742175828e-04
1.328750000000000000e+09;-6.938847458176369235e-05
1.329000000000000000e+09;-2.353192566785437367e-04
1.329250000000000000e+09;-1.872068777083036705e-04
1.329500000000000238e+09;-7.298193314291601207e-06
1.329750000000000000e+09;7.526773881938357091e-05
1.330000000000000000e+09;2.466682394846968055e-06
1.330250000000000000e+09;-5.278867003089970385e-05
1.330500000000000000e+09;5.730606570607082296e-05
1.330750000000000000e+09;2.157720677452505513e-04
1.331000000000000000e+09;1.866600452014401980e-04
1.331250000000000000e+09;-2.142210146492923460e-05
1.331500000000000238e+09;-1.650412264130175603e-04
1.331750000000000000e+09;-1.120251810807173143e-04
1.332000000000000000e+09;7.583904946195435359e-06
1.332250000000000000e+09;-1.939736833665011420e-06
1.332500000000000000e+09;-1.235581707488924677e-04
1.332750000000000000e+09;-1.448305777428647600e-04
1.333000000000000000e+09;2.379636073529818366e-05
1.333250000000000000e+09;1.968445416994617908e-04
1.333500000000000238e+09;1.656416964629399272e-04
1.333750000000000000e+09;-5.419914253739687099e-06
1.334000000000000000e+09;-7.614827630745529927e-05
1.334250000000000000e+09;2.163946373257207443e-05
1.334500000000000000e+09;1.015397590864069229e-04
1.334750000000000000e+09;7.035544856487198845e-06
1.335000000000000000e+09;-1.593052790333678026e-04
1.335250000000000000e+09;-1.730909312583312572e-04
1.335500000000000238e+09;-3.048296776031738593e-06
1.335750000000000000e+09;1.310312830293165764e-04
1.336000000000000000e+09;6.551841997037441358e-05
1.336250000000000000e+09;-7.274035015685236406e-05
1.336500000000000000e+09;-5.723393132592572081e-05
1.336750000000000000e+09;1.009537861096475043e-04
1.337000000000000000e+09;1.643256162410991342e-04
1.337250000000000000e+09;2.592102501364445028e-05
1.337500000000000238e+09;-1.319619322049390747e-04
1.337750000000000000e+09;-1.133969330540713667e-04
1.338000000000000000e+09;3.037630905423182364e-05
1.338250000000000000e+09;8.870502647409586334e-05
1.338500000000000000e+09;-2.585384295920133062e-05
1.338750000000000000e+09;-1.417641617243584670e-04
1.339000000000000000e+09;-6.725497034945702567e-05
1.339250000000000000e+09;1.155425669172874736e-04
1.339500000000000238e+09;1.660886409320059002e-04
1.339750000000000000e+09;2.829192806654281606e-05
1.340000000000000000e+09;-9.578625329900744101e-05
1.340250000000000000e+09;-3.644272493319227965e-05
1.340500000000000000e+09;9.656811149800467774e-05
1.340750000000000000e+09;7.733032067757381663e-05
1.341000000000000000e+09;-9.835011292034759767e-05
1.341250000000000000e+09;-2.018572439807087395e-04
1.341500000000000238e+09;-9.290459703265207994e-05
1.341750000000000000e+09;8.687451162037021014e-05
1.342000000000000000e+09;1.104314242842707353e-04
1.342250000000000000e+09;-1.419858199481976400e-05
1.342500000000000000e+09;-6.134707555693244931e-05
1.342750000000000000e+09;6.807993832325046210e-05
1.343000000000000000e+09;1.933572189807849064e-04
1.343250000000000000e+09;1.141414113293673534e-04
1.343500000000000238e+09;-9.795258562766967622e-05
1.343750000000000000e+09;-1.941928871197906180e-04
1.344000000000000000e+09;-9.193329629880687623e-05
1.344250000000000000e+09;2.928511936327254326e-05
1.344500000000000000e+09;-8.506240092782170695e-06
1.344750000000000000e+09;-1.237410136467862224e-04
1.345000000000000000e+09;-8.984088054747881133e-05
1.345250000000000000e+09;1.121972188195637023e-04
1.345500000000000000e+09;2.472052585222925107e-04
1.345750000000000000e+09;1.560687582666121895e-04
1.346000000000000000e+09;-3.369565926387256007e-05
1.346250000000000000e+09;-9.151133266117814351e-05
1.346500000000000000e+09;-1.076537201274545971e-06
1.346750000000000000e+09;3.388633448725348110e-05
1.347000000000000000e+09;-9.260861857736210785e-05
1.347250000000000000e+09;-2.220084660470319593e-04
1.347500000000000000e+09;-1.555513340389440768e-04
1.347750000000000000e+09;6.637371769541634446e-05
1.348000000000000000e+09;2.024668451304285259e-04
1.348250000000000000e+09;1.236060791254168395e-04
1.348500000000000000e+09;-6.104905115023287277e-06
1.348750000000000000e+09;1.761565289920245537e-05
1.349000000000000000e+09;1.261998007034909942e-04
1.349250000000000000e+09;9.837203938299245848e-05
1.349500000000000000e+09;-9.917886881394600315e-05
1.349750000000000000e+09;-2.480303659484197829e-04
1.350000000000000000e+09;-1.717987774215204400e-04
1.350250000000000000e+09;2.370397303772651021e-05
1.350500000000000000e+09;1.017583278876513941e-04
1.350750000000000000e+09;1.653421779737101408e-05
1.351000000000000000e+09;-3.799172528639131188e-05
1.351250000000000000e+09;7.365846985102206734e-05
1.351500000000000000e+09;2.094737217240761511e-04
1.351750000000000000e+09;1.512609263068161755e-04
1.352000000000000000e+09;-6.963780185849932918e-05
1.352250000000000000e+09;-2.021615001462065593e-04
1.352500000000000000e+09;-1.206871794218473254e-04
1.352750000000000000e+09;1.408741920392307225e-05
1.353000000000000000e+09;7.089515202869201848e-06
1.353250000000000000e+09;-9.523478293470932332e-05
1.353500000000000000e+09;-9.033443587501395835e-05
1.353750000000000000e+09;8.073625765639916719e-05
1.354000000000000000e+09;2.288822342665063894e-04
1.354250000000000000e+09;1.621389740554523564e-04
1.354500000000000000e+09;-3.599959419676053961e-05
1.354750000000000238e+09;-1.172410369024052965e-04
1.355000000000000000e+09;-2.612509924380053663e-05
1.355250000000000000e+09;4.326204256928662398e-05
1.355500000000000000e+09;-4.690886026268784579e-05
1.355750000000000000e+09;-1.804504055567299854e-04
1.356000000000000000e+09;-1.495406256403218929e-04
1.356250000000000000e+09;4.963243018080134905e-05
1.356500000000000000e+09;1.872359099943398969e-04
1.356750000000000238e+09;1.128174762181997898e-04
1.357000000000000000e+09;-3.213552347677547992e-05
1.357250000000000000e+09;-2.779421165797488753e-05
1.357500000000000000e+09;9.956925462524425106e-05
1.357750000000000000e+09;1.230304619469679210e-04
1.358000000000000000e+09;-3.805541721746860911e-05
1.358250000000000000e+09;-1.905860694409663991e-04
1.358500000000000000e+09;-1.445450590398245896e-04
1.358750000000000238e+09;2.295549242317286841e-05
1.359000000000000000e+09;8.899560259062937000e-05
1.359250000000000000e+09;-8.921892395821977414e-06
1.359500000000000000e+09;-9.809863612395422017e-05
1.359750000000000000e+09;-1.135995892423992054e-05
1.360000000000000000e+09;1.578382030172347666e-04
1.360250000000000000e+09;1.706546811683597371e-04
1.360500000000000000e+09;2.037279171839715747e-06
1.360750000000000238e+09;-1.188054487073186681e-04
1.361000000000000000e+09;-4.740848971608748299e-05
1.361250000000000000e+09;7.767601409371749182e-05
1.361500000000000000e+09;5.116463362806306342e-05
